Date,BEAI2,BRLI4,CMMI4,COPI2,DBQI4,FAII4,GGYM7,HAVI2,HNNM7,HNYI2,IL03,IL03_Tail,IL04,IL04_Tail,IL05,IL05_Tail,IL06,IL06_Tail,IL07,IL07_Tail,IL08,IL08_Tail,KHBI2,KNGI2,LSLI2,MI11,MI11_Tail,MI12,MI12_Tail,MI13,MI13_Tail,MI14,MI14_Tail,MI15,MI15_Tail,MI16,MI16_Tail,MI17,MI17_Tail,MI18,MI18_Tail,MI19,MI19_Tail,MI20,MI20_Tail,MI21,MI21_Tail,MI22,MI22_Tail,MORI2,MUSI4,PIAI2,UINI2,05552500,05527500,05585000,05446500,05583000,05570000,05555300
19Oct2006,429.72,519.21,572.38,433.49,592.71,545.56,480.56,431.88,459.75,442.75,538.82,504.97,504.69,488.56,483.22,461.65,458.9,447.63,440.83,434.79,429.36,421.85,528.9,433.68,446.2,603.39,592.59,592.15,584.05,583.09,572.99,571.99,561.46,561.05,546.71,545.52,537.08,535.91,529.63,527.9,519.79,518.28,481.01,480.44,471.14,469.92,460.86,459.55,450.4,488,536.62,441.17,469.94,469.0700001,514.67,434.60,569.78,456.76,470.89,528.68
20Oct2006,429.91,519.2,572.19,434.72,592.73,545.62,480.52,432.88,459.8,443.18,538.79,505.32,505.04,488.1,483.34,460.87,458.9,447.08,441.02,436.36,429.21,423.17,528.45,435.26,445.71,603.26,592.59,592.04,584.03,582.93,572.83,571.78,561.43,561.04,546.73,545.58,537.14,535.96,529.66,527.8,519.78,518.06,480.71,480.36,471.3,470.01,460.94,459.56,450.52,486.97,536.71,441.51,469.95,469.1300001,514.44,434.60,569.98,457.31,470.93,527.67
21Oct2006,429.99,519.1,572.1,435.42,592.65,545.39,480.27,433.52,459.85,443.37,538.8,505.18,504.77,487.66,483.21,460.92,458.97,446.91,441.36,437.08,429.27,424.21,528.46,436,445.75,603.3,592.53,592.03,584.03,583.01,572.66,571.76,561.54,561.21,546.36,545.37,537.02,535.86,529.67,527.91,519.67,518.09,481.11,480.14,471.25,470.01,460.99,459.61,450.57,486.71,536.6,441.87,469.96,469.19,514.20,434.84,570.03,457.32,471.09,526.92
22Oct2006,429.38,519.16,572.11,437.58,592.82,545.58,480.26,435.26,459.83,443.16,538.87,505.27,504.9,486.74,483.22,460.64,458.91,446.54,440.08,440.08,429.89,424.83,528.53,438.41,445.28,603.6,592.7,592.16,584.32,583.3,572.7,571.76,561.27,560.88,546.64,545.52,536.89,535.79,529.49,528,519.68,518.31,480.43,480.15,471.14,469.98,460.83,459.67,450.31,486.28,536.49,441.31,469.9,469.3299999,514.00,434.93,570.10,457.14,471.19,526.61
23Oct2006,429.45,519.24,572.56,437.5,593.08,545.66,480.24,435.21,459.72,442.93,538.95,504.85,504.82,487.17,483.45,460.05,458.89,445.98,439.89,439.89,426.94,426.94,528.91,438.42,444.72,603.34,592.97,592.14,584.72,583.09,573.34,572,561.55,561,547.21,545.57,537.46,536.09,530,528.14,519.89,518.24,480.47,480.09,471.04,469.82,460.77,459.54,450.33,485.67,536.98,440.85,469.75,469.5500001,513.79,434.83,570.24,457.28,471.10,526.45
24Oct2006,429.41,519.4,572.58,437.44,593.07,545.6,479.96,435.19,459.9,442.63,538.86,504.77,504.64,485.7,483.48,460.34,458.97,445.69,439.73,439.73,426.83,426.83,528.94,438.32,444.73,603.32,592.97,592.16,584.7,583.03,573.36,572.05,561.58,560.96,547.21,545.52,537.53,536.07,530.27,528.01,520.15,518.33,480.4,479.76,471.66,470.36,461.19,459.73,450.64,485.96,537.03,440.76,470.29,469.4999999,513.60,434.72,570.28,457.26,471.02,526.23
25Oct2006,429.4,519.38,572.55,437.24,593.14,545.65,480.07,435.04,459.99,442.13,538.95,504.66,504.72,486.05,483.4,459.88,459.02,444.75,439.39,439.39,426.92,426.92,528.9,438.11,443.88,603.26,593.06,592.13,584.84,582.99,573.34,572.03,561.43,560.91,547.17,545.58,537.59,536.15,530.27,527.9,520.15,518.41,480.65,479.83,471.96,470.44,461.51,459.61,450.98,484.99,537.12,440.45,470.39,469.5799999,513.45,434.65,570.49,457.07,470.98,526.01
26Oct2006,429.45,519.35,572.4,436.98,592.87,545.46,479.88,434.91,460.04,441.82,538.8,504.56,504.63,486.45,483.41,459.83,458.97,444.61,439.03,439.03,426.91,426.91,528.88,437.8,443.38,603.18,592.83,592.02,584.57,583.08,573.04,572.03,561.41,561.04,546.76,545.45,537.41,536.11,530.27,527.92,520.09,518.36,480.51,479.66,471.88,470.3,461.57,459.7,451,485.15,536.98,440.04,470.26,469.5399999,513.30,434.67,570.57,456.78,471.00,525.87
27Oct2006,429.9,519.22,572.52,436.64,592.71,545.54,480.26,434.71,459.88,441.55,538.91,504.65,504.6,486.48,483.48,459.85,459.01,444.36,438.79,438.79,426.71,426.71,528.71,437.55,443.48,603.3,592.56,592.02,584.38,583.21,573.14,572.2,561.41,561.07,546.77,545.51,537.35,536.14,529.93,527.97,519.87,518.41,480.92,480.09,471.43,469.86,461.17,459.62,450.66,485.32,536.91,439.76,469.78,469.7600002,513.21,434.72,570.53,457.05,471.03,525.84
28Oct2006,430.05,519.3,572.42,434.58,592.55,545.5,480.26,433.36,459.65,441.5,538.83,505.02,504.82,485.88,483.46,460.02,459.02,444.35,440.08,435.8,428.92,425.39,528.7,435.49,443.52,603.44,592.42,591.97,584.12,583.16,573.04,572.04,561.56,561.13,546.88,545.41,537.32,536.06,529.91,527.89,519.96,518.18,481.18,480.07,471.38,469.83,460.98,459.41,450.55,485.43,536.89,440.39,469.77,469.7499999,513.20,434.70,570.63,457.04,471.05,525.95
29Oct2006,429.92,519.19,572.3,433.79,592.52,545.62,480.23,432.53,459.64,441.62,538.72,505.37,505.22,485.06,483.41,459.76,459.06,443.8,440.46,434.95,429.2,424.43,528.59,434.31,443.21,603.35,592.39,591.86,584.17,583.12,572.91,571.92,561.38,561,546.87,545.58,537.24,536.01,529.78,527.82,519.83,518.31,480.62,480.07,471.36,469.91,460.89,459.39,450.65,484.96,536.81,440.7,469.87,469.6300001,513.17,434.69,570.70,456.91,471.04,525.98
30Oct2006,429.85,519.32,572.19,433.52,592.56,545.58,480.21,432.26,459.66,442,539.28,504.85,504.82,485.14,483.38,459.7,458.92,444.15,440.49,434.74,429.26,423.75,528.76,434.04,443.3,603.32,592.42,591.89,584,583.05,572.81,571.82,561.43,561.09,546.71,545.55,537.36,536.12,529.9,527.87,519.93,518.35,480.53,480.07,471.34,469.98,460.87,459.44,450.51,484.49,536.91,440.91,469.9,469.5300002,513.13,434.69,570.76,456.84,471.01,525.89
31Oct2006,429.8,519.3,572.12,433.68,592.49,545.38,480.34,432.24,459.8,441.82,538.72,505.11,504.88,484.98,483.48,459.61,458.97,443.55,440.8,434.73,429.3,423.5,528.61,433.97,442.82,603.6,592.36,592.02,583.86,583.11,572.7,571.76,561.53,561.15,546.6,545.28,537.18,536.06,529.83,528.02,519.92,518.46,480.94,480.27,471.43,470.21,460.98,459.68,450.38,484.28,536.74,441.08,470.12,469.42,513.10,434.68,570.60,456.73,471.00,525.76
01Nov2006,430,519.27,572.22,434.01,592.78,545.5,480.06,432.52,459.87,441.77,538.96,504.95,504.66,485.48,483.34,459.61,458.99,443.6,440.74,435.42,429.3,423.27,528.53,434.47,442.9,603.46,592.65,592.11,584.08,583,572.85,571.85,561.35,560.96,546.73,545.43,537.15,535.94,529.84,527.95,519.9,518.34,480.83,479.94,471.48,470.03,461.17,459.63,450.6,484.19,536.74,441.25,469.98,469.3200001,513.04,434.67,570.72,456.67,471.01,525.62
02Nov2006,430.14,519.29,572.23,434.25,592.88,545.51,479.8,432.8,459.83,441.71,539.23,505.19,505.04,484.79,483.49,459.51,458.98,443.11,440.42,435.65,429.26,423.35,528.65,434.84,442.59,603.52,592.76,592.24,584.08,582.94,572.88,571.81,561.6,561.14,546.73,545.42,537.15,535.91,529.83,527.89,519.92,518.26,480.47,479.69,471.44,469.88,461.14,459.6,450.56,484.39,536.7,440.84,469.81,469.1199998,512.97,434.71,570.36,456.58,470.99,525.53
03Nov2006,430.08,519.23,572.22,434.27,592.97,545.54,479.69,432.81,459.7,441.47,538.87,504.87,504.73,484.54,483.51,459.25,458.95,442.63,440.35,435.51,429.42,423.53,528.81,434.82,442,603.34,592.84,592.32,584.06,582.93,572.85,571.86,561.39,560.99,546.82,545.52,537.14,535.89,529.83,527.85,519.86,518.37,480.16,479.57,471.37,469.79,460.97,459.45,450.53,483.96,536.68,440.71,469.74,468.9099998,512.90,434.72,570.21,456.42,470.97,525.43
04Nov2006,429.92,519.18,572.03,433.71,592.8,545.24,479.81,432.54,459.62,441.36,538.98,505.01,504.88,484.8,483.41,459.38,458.96,442.4,440.24,435.03,429.3,423.68,528.84,434.5,442.09,603.32,592.68,592.18,583.98,582.95,572.6,571.71,561.51,561.16,546.29,545.21,537.11,535.87,529.91,527.9,519.85,518.19,480.34,479.7,471.43,469.85,460.92,459.38,450.58,484.05,536.68,440.41,469.78,468.94,512.84,434.71,570.22,456.33,470.95,525.38
05Nov2006,429.77,518.95,572.19,432.7,592.81,545.23,479.68,431.67,459.62,441.34,538.95,504.82,504.95,484.41,483.46,459.22,458.95,442.35,440.6,433.72,429.1,423.56,528.68,433.19,441.85,603.39,592.68,592.23,583.9,583.07,572.61,571.96,561.47,561.24,546.12,545.2,536.82,535.88,529.49,528,519.49,518.24,480.08,479.6,471.18,470.01,460.72,459.44,450.39,484.09,536.46,440.77,469.96,468.7200002,512.80,434.69,570.07,456.27,470.94,525.35
06Nov2006,429.72,519.01,572.35,432.45,593,545.41,479.77,431.42,459.38,441.31,538.53,504.51,504.68,484.57,483.4,459.29,458.96,442.45,440.45,433.43,429.3,422.84,528.72,432.84,441.9,603.33,592.85,592.34,584.08,583.05,572.9,572.05,561.46,561.18,546.42,545.39,536.98,535.8,529.58,528.02,519.54,518.23,480.14,479.71,470.87,469.91,460.39,459.16,450.3,484.02,536.56,440.8,469.84,468.6100001,512.79,434.66,570.00,456.48,470.94,525.34
07Nov2006,429.83,519.28,572.43,433.04,593.05,545.23,479.96,431.82,459.54,441.1,538.72,505.16,505.23,484.42,483.51,459.03,458.93,441.9,440.41,434.24,429.3,422.54,528.85,433.47,441.59,603.39,592.91,592.42,584.05,583.06,572.98,572.17,561.58,561.28,546.32,545.2,536.96,535.82,529.73,527.99,519.84,518.46,480.43,479.86,471.01,469.99,460.5,459.36,450.34,484.04,536.53,440.59,469.92,468.6300001,512.75,434.64,569.81,456.74,470.93,525.31
08Nov2006,429.81,519.3,572.4,432.89,593,545.37,479.89,431.82,459.83,441.21,539.02,504.59,504.6,484.32,483.18,459.46,458.95,442.86,440.18,434.27,429.24,422.87,528.8,433.58,442.07,603.26,592.85,592.31,584.17,583.01,573,572.05,561.49,561.14,546.48,545.33,536.96,535.79,529.76,527.99,519.87,518.37,480.65,479.73,471.46,470.17,460.89,459.61,450.48,483.98,536.55,440.43,470.13,468.65,512.75,434.65,569.94,456.61,470.94,525.30
09Nov2006,429.66,519.17,572.38,432.31,592.86,545.56,479.59,431.32,460,441.09,539.12,505.09,505.01,484.49,483.32,459.14,458.94,441.97,440.31,433.21,429.21,422.79,528.76,432.69,441.93,603.24,592.72,592.24,584.14,583.02,572.99,572.03,561.39,561.02,546.68,545.53,536.91,535.75,529.73,527.99,519.75,518.35,480.14,479.44,471.41,470.2,461.13,459.83,450.61,483.74,536.48,440.49,470.12,468.5599999,512.74,434.68,570.00,456.45,470.93,525.29
10Nov2006,429.69,519.03,572.28,432.22,592.81,545.72,479.52,431.18,459.87,,538.94,505.06,504.7,485.83,483.39,459.27,458.97,442.08,440.55,433.17,429.3,422.07,528.73,432.56,441.95,603.29,592.66,592.19,584.07,583.05,572.85,572.09,561.32,561.08,546.53,545.68,537.11,536.01,529.76,528.05,519.63,518.36,480.13,479.38,471.25,469.95,461.01,459.62,450.57,483.98,536.72,440.69,469.91,468.5500001,512.75,434.70,569.96,456.37,470.98,525.29
11Nov2006,429.9,519.15,572.42,433.6,592.9,545.58,479.79,432.15,459.73,,538.59,505.35,505.05,488.04,483.54,459.79,458.97,442.97,440.35,435.02,429.29,422.27,528.62,434.05,442.89,603.45,592.72,592.28,584.15,583.08,573.03,572.07,561.57,561.11,546.81,545.53,537.17,536,529.87,528.17,519.81,518.39,480.21,479.57,471.2,469.92,460.86,459.56,450.5,484.98,536.73,440.7,469.85,469.1100001,513.07,434.75,569.79,456.56,471.05,525.82
12Nov2006,429.81,519.2,572.46,433.3,592.89,545.57,479.85,432.07,459.73,,538.69,505.44,504.95,487.99,483.59,459.65,458.98,444.86,440.14,434.54,429.39,423.15,528.55,433.85,444.62,603.22,592.77,592.14,584.27,582.93,573.1,572.07,561.53,561.11,546.79,545.54,537.22,535.95,529.93,527.95,519.89,518.32,480.26,479.7,471.35,469.83,461.04,459.49,450.64,486.49,536.78,440.43,469.76,469.2699999,513.27,434.74,569.92,456.55,471.08,526.89
13Nov2006,429.85,519.27,572.41,433.13,592.87,545.6,479.71,431.78,459.75,442.11,539.17,504.99,504.62,486.49,483.43,460.42,458.89,445.16,440.47,434.05,429.17,423.01,528.54,433.32,444.69,603.28,592.76,592.11,584.29,582.89,573.08,571.99,561.46,561.04,546.86,545.56,537.26,536.03,529.93,527.85,519.95,518.33,480.16,479.57,471.39,469.92,461,459.49,450.62,486.34,536.84,440.72,469.85,469.19,513.20,434.73,570.03,456.63,471.15,526.64
14Nov2006,430.05,519.25,572.38,434.14,592.86,545.62,479.78,432.59,459.74,442.08,538.85,505.03,504.85,485.09,483.5,460,459.07,444.29,440.77,435.56,429.4,423.02,528.46,434.56,444.23,603.3,592.69,592.13,584.22,582.94,573.04,572.03,561.51,561.15,546.82,545.59,537.35,536.11,529.83,527.82,519.92,518.38,480.39,479.71,471.36,470.08,460.92,459.52,450.48,485.38,536.88,441.12,470.04,469.21,513.17,434.90,570.08,456.62,471.37,526.28
15Nov2006,430.11,519.2,572.34,434.52,592.79,545.54,479.82,432.98,459.85,442.01,539.02,505.11,505.03,485.22,483.44,459.63,458.95,444.09,440.91,435.97,429.44,423.45,528.6,435.13,443.64,603.29,592.67,592.1,584.18,582.95,572.97,572.02,561.32,561.05,546.79,545.52,537.17,535.9,530.02,527.99,519.86,518.4,480.18,479.75,471.49,470.24,461.04,459.62,450.61,484.39,536.72,441.33,470.16,469.2200002,513.15,435.14,570.05,456.64,471.42,526.10
16Nov2006,430.03,519.15,572.36,434.89,592.73,545.42,479.94,433.25,459.86,441.93,538.83,504.72,504.82,485.44,483.2,459.75,458.95,444.19,441.23,436.42,429.25,423.88,528.48,435.47,443.26,603.43,592.58,592.14,584.08,583.02,572.96,572.04,561.49,561.11,546.7,545.37,536.97,535.7,529.88,527.94,519.85,518.34,480.74,479.79,471.58,470.27,461.13,459.71,450.47,484.54,536.5,441.61,470.17,469.1100001,513.18,434.98,570.18,456.87,471.38,526.70
17Nov2006,430.16,519.01,572.36,434.73,592.79,545.3,479.98,433.22,459.83,441.88,538.89,505.15,504.97,485.5,483.48,459.57,458.95,443.75,440.7,436.17,429.31,424.07,528.61,435.38,443.37,603.32,592.63,592.06,584.16,582.84,573.01,571.98,561.55,561.14,546.7,545.25,537.06,535.66,529.89,527.83,519.81,518.1,480.42,479.86,471.62,470.02,461.25,459.54,450.8,484.6,536.59,441.08,469.97,469.1599998,513.40,434.84,570.21,457.40,471.28,527.68
18Nov2006,430.19,518.94,572.23,434.6,592.64,545.21,479.67,433.17,459.8,442.01,538.94,504.73,504.7,486.56,483.25,459.59,458.94,444.6,440.66,436.02,429.38,424.14,528.45,435.21,443.85,603.37,592.5,592.06,583.9,582.89,572.79,571.93,561.47,561.14,546.35,545.18,537.02,535.86,529.72,527.91,519.59,518.07,480.15,479.59,471.4,470.08,461.01,459.61,450.51,484.99,536.61,441.05,470,469.0900001,513.69,434.78,569.99,457.81,471.27,527.39
19Nov2006,430.2,519.01,572.26,434.86,592.6,545.14,479.68,433.29,459.72,441.95,539.14,505.03,504.97,486.2,483.3,460.11,458.95,444.15,440.76,436.25,429.34,424.35,528.48,435.37,443.84,603.46,592.46,592.05,583.81,582.92,572.8,571.99,561.59,561.28,546.31,545.13,536.88,535.76,529.64,527.96,519.63,518.21,479.96,479.51,470.99,470.03,460.66,459.59,450.23,485.38,536.49,441.18,469.94,468.9500002,513.91,434.79,570.14,457.72,471.26,526.84
20Nov2006,430.26,519.06,572.26,434.98,592.75,545.29,480.36,433.35,459.68,441.97,538.88,505,504.92,485.82,483.32,459.82,458.94,444.27,440.66,436.4,429.39,424.42,528.51,435.53,443.78,603.48,592.62,592.09,584.02,582.93,572.83,571.97,561.28,560.9,546.47,545.27,536.87,535.76,529.65,527.94,519.66,518.2,480.73,480.34,471.1,470.2,460.62,459.56,450.22,485.19,536.51,441.07,470.12,468.6599998,513.87,434.76,570.11,457.63,471.23,526.46
21Nov2006,430.26,519.1,572.27,434.91,592.96,545.24,480.85,433.36,459.73,441.95,538.76,504.89,504.92,485.73,483.45,459.68,458.99,444.04,440.58,436.34,429.38,424.57,528.56,435.48,443.65,603.24,592.82,592.23,584.15,582.95,572.82,571.96,561.53,561.24,546.34,545.22,536.92,535.78,529.72,527.93,519.7,518.33,480.98,480.84,471.28,470.29,460.73,459.57,450.34,485.04,536.52,440.98,470.22,468.5100002,513.80,434.73,570.03,457.57,471.21,526.22
22Nov2006,430.2,519.22,572.31,434.79,592.91,545.24,480.71,433.28,459.93,441.97,538.92,504.74,504.72,485.8,483.39,459.84,459,444.11,440.36,436.12,429.36,424.52,528.61,435.33,443.93,603.15,592.77,592.26,584.08,583,572.84,572,561.34,561.01,546.34,545.22,536.87,535.66,529.75,527.87,519.8,518.32,481.22,480.66,471.38,470.24,461.03,459.71,450.38,485.1,536.45,440.88,470.2,468.4999999,513.72,434.71,569.92,457.52,471.18,526.05
23Nov2006,430.19,519.28,572.32,434.79,592.82,545.23,480.54,433.25,459.85,441.86,538.79,504.72,504.72,485.26,483.38,459.72,459,443.69,440.52,436.16,429.3,424.52,528.53,435.36,443.5,603.1,592.68,592.21,584.01,583,572.85,572.01,561.29,560.96,546.33,545.18,536.94,535.8,529.62,527.85,519.82,518.41,481.11,480.45,471.3,470.2,460.95,459.65,450.5,485.03,536.54,440.93,470.15,468.5799999,513.65,434.68,569.84,457.44,471.24,525.94
24Nov2006,430.14,519.29,572.28,434.69,592.8,545.2,480.68,433.19,459.76,441.72,539.21,505.24,505.15,485.1,483.48,459.49,459.04,443.19,440.36,436.12,429.3,424.51,528.58,435.33,443.43,603.08,592.66,592.16,583.98,582.96,572.81,571.98,561.27,560.95,546.33,545.17,536.95,535.79,529.68,527.85,519.82,518.29,481.3,480.54,471.35,470.21,460.9,459.57,450.5,484.57,536.52,440.75,470.11,468.5700001,513.55,434.65,569.79,457.33,471.25,525.84
25Nov2006,430.07,519.2,572.28,434.65,592.84,545.15,480.47,433.11,459.84,441.63,538.84,504.84,504.84,484.91,483.36,459.55,459.01,443.28,440.34,436.04,429.2,424.43,528.51,435.22,443.07,603.18,592.69,592.24,583.97,582.96,572.81,571.99,561.54,561.21,546.24,545.13,536.92,535.83,529.57,527.94,519.72,518.34,481.17,480.33,471.37,470.27,460.93,459.64,450.5,484.49,536.52,440.76,470.22,468.4700002,513.43,434.64,569.74,457.24,471.24,525.77
26Nov2006,429.98,519.12,572.3,434.47,592.91,545.22,480.5,433,459.83,441.45,538.75,504.72,504.63,484.96,483.45,459.29,458.93,442.68,440.21,435.91,429.18,424.35,528.5,435.12,442.64,603.36,592.78,592.26,584.1,583.01,572.81,571.99,561.48,561.17,546.29,545.19,536.92,535.84,529.57,527.91,519.65,518.21,481.16,480.33,471.32,470.21,460.93,459.64,450.54,484.4,536.54,440.6,470.17,468.4500002,513.33,434.64,569.71,457.17,471.24,525.71
27Nov2006,429.97,519.1,572.43,434.17,593.05,545.24,480.31,432.81,459.74,441.24,538.63,504.9,504.94,484.95,483.44,459.44,459,442.7,440.01,435.52,429.19,424.29,528.54,434.81,442.53,603.41,592.9,592.31,584.38,583.14,572.99,572.09,561.54,561.24,546.32,545.21,536.94,535.84,529.61,527.91,519.66,518.04,480.53,480.33,471.29,470.21,460.87,459.53,450.46,484.48,536.54,440.37,470.16,468.44,513.24,434.64,569.71,457.10,471.22,525.65
28Nov2006,429.84,519.11,572.7,433.22,593.23,545.47,480.18,432.07,459.71,441.28,538.89,504.67,504.6,484.96,483.41,459.4,458.94,442.4,440.01,434.41,429.2,424.24,528.67,433.82,442.51,603.49,593.1,592.43,584.65,583.22,573.38,572.29,561.6,561.23,546.65,545.43,537.22,536,529.78,528.02,519.7,518.29,480.42,480.12,471.36,470.21,460.88,459.47,450.53,484.43,536.81,440.31,470.13,468.4299998,513.15,434.65,569.80,457.03,471.23,525.61
29Nov2006,429.78,519.38,572.78,432.36,593.22,545.36,480.45,431.4,459.78,441.43,538.89,504.78,504.78,489.96,483.35,459.39,459,442.59,440.19,433.17,429.12,423.5,528.99,432.72,442.72,603.56,593.08,592.47,584.93,583.36,573.53,572.3,561.74,561.24,546.92,545.24,537.39,535.96,530.34,528.08,520.16,518.35,481.02,480.27,471.55,470.17,461.14,459.51,450.65,484.37,536.88,440.46,470.11,468.9299998,513.13,434.70,569.97,456.96,471.30,525.83
30Nov2006,430,519.44,573.12,434.18,593.15,545.63,481.25,432.65,460.25,442.3,538.83,506.84,505.01,492.25,483.34,461.7,458.9,447.38,440.7,435.47,429.42,422.97,529.03,434.45,447.05,603.51,593.04,592.43,584.99,583.47,573.98,572.58,561.72,561.06,547.68,545.48,537.52,535.85,530.49,528.01,520.33,518.38,482.02,481.08,472.36,470.3,462.11,459.9,451.47,488.07,536.93,441.14,470.26,471.3700003,513.75,435.73,570.43,457.09,472.55,530.19
01Dec2006,430.37,519.77,572.85,435.74,593.03,545.73,480.13,433.9,460.12,444.01,538.78,506.78,504.93,495.15,483.33,463.13,458.98,450.43,441.6,437.09,429.5,423.65,529.54,436.08,449.7,603.52,592.9,592.33,584.76,583.23,573.8,572.18,561.85,561.01,548.11,545.5,538.04,535.81,531.33,527.95,520.88,518.07,482.02,479.59,472.97,469.82,462.7,459.58,452.24,490.35,537.26,442.12,469.78,471.9,515.19,436.51,571.41,458.19,474.11,532.54
02Dec2006,429.9,519.99,572.34,438.16,593.07,545.62,479.91,435.68,460.06,445.27,538.91,506.02,504.75,493.96,483.09,465.15,459.06,453.14,440.57,440.57,426.7,426.7,529.82,438.93,451.57,603.33,592.96,592.18,584.79,582.95,573.31,571.62,561.71,560.93,548.03,545.41,538.19,535.74,531.77,527.99,521.1,518.05,481.85,479.21,473.31,469.92,462.8,459.44,452.22,492.98,537.4,441.81,469.96,471.2999997,516.22,438.31,572.03,460.72,,534.01
03Dec2006,430.96,519.91,572.5,439.22,593.01,545.3,480.15,436.64,460.05,446.27,538.74,505.83,504.94,492.11,483.16,464.68,458.91,453.66,441.63,441.63,428.18,428.18,529.59,440.02,451.99,603.35,592.9,592.2,584.7,582.93,573.39,571.85,561.84,561.2,547.56,545.05,537.78,535.69,531.37,527.97,520.95,518.06,481.92,479.54,473.17,469.99,462.74,459.48,451.98,492.07,537.12,442.86,470.05,470.8200001,515.89,436.94,572.06,462.12,,533.33
04Dec2006,431.73,519.72,572.4,439.95,592.92,545.43,479.91,437.46,460.09,446.78,538.86,505.3,504.96,491.25,483.21,463.1,458.91,452.54,442.58,442.58,428.98,428.98,529.51,440.95,451.09,603.12,592.8,591.97,584.61,582.79,573.29,571.76,561.71,561.11,547.6,545.27,537.91,535.78,531.24,527.86,520.72,517.8,481.45,479.32,473.03,470.04,462.58,459.52,451.94,490.11,537.26,443.77,470.04,470.4299998,515.69,436.10,571.85,461.94,,531.17
05Dec2006,432.37,519.72,572.62,440.67,592.63,545.23,479.73,438.12,459.64,446.83,538.86,504.89,504.51,490.37,483.29,462.48,458.92,451.87,443.35,443.35,429.61,429.61,529.39,441.65,450.4,602.88,592.53,591.83,584.32,582.78,573.38,572.16,561.69,561.2,547.19,545.1,537.66,535.84,531.17,527.98,520.65,518.23,481.01,479.36,472.33,470.09,461.73,459.21,451.38,489.47,537.08,444.56,470.08,470.1399998,515.49,436.05,571.48,461.79,,529.63
06Dec2006,432.77,519.58,572.42,440.98,592.39,545.04,479.53,438.52,459.72,446.72,539.06,505.66,504.97,489.15,483.11,462.12,458.94,450.59,443.63,443.63,430.27,430.27,528.98,441.95,449.73,603.04,592.25,591.83,583.64,582.89,572.94,572.14,561.33,561,546.34,544.96,537.1,535.8,530.54,528.08,520.31,518.45,480.57,479.28,472.07,470.16,461.51,459.41,451.2,488.58,536.67,444.75,470.12,469.9299998,515.16,436.00,571.11,461.59,474.49,528.72
07Dec2006,433.08,519.19,572.38,441.22,592.25,545.19,479.47,438.77,459.53,446.46,538.98,505.29,504.95,488.04,483.18,461.43,458.78,450.07,443.94,443.94,430.5,430.5,528.74,442.28,448.99,602.94,592.09,591.66,583.41,582.92,572.88,572.14,561.42,561.05,546.68,545.15,536.86,535.78,529.88,527.96,519.85,518.28,480.33,479.28,471.77,470.15,461.16,459.34,450.85,487.61,536.46,444.95,470.07,469.3000001,514.74,435.58,571.13,461.33,,528.04
08Dec2006,433.24,519.09,572.12,441.08,592.33,545.22,479.23,438.76,459.46,446.11,538.97,505,504.71,487.06,483.31,460.57,458.91,448.6,443.61,443.61,430.82,430.82,528.82,442.15,447.93,602.88,592.08,591.63,584.05,582.73,572.69,571.8,561.37,561.07,546.48,545.16,537.07,535.78,529.85,527.85,519.73,517.84,480.24,479,471.63,470.04,460.94,459.2,450.59,486.67,536.67,444.67,470,469.1199998,514.36,435.31,571.18,461.03,,527.44
